Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Attendance,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)",Standings_Bucket,Standings_Bucket_Next
2006,28,Toronto Raptors,0,0,82,27,55,0.490909091,243.4,36.7,81.0,0.45399999999999996,7.4,19.8,0.375,29.3,61.2,0.479,20.2,25.5,0.7909999999999999,10.5,27.9,38.5,19.4,6.5,3.3,13.1,24.0,101.1,25.9,33,49,-2.99,-0.04,-3.03,109.5,112.7,91.1,0.315,0.244,0.5479999999999999,0.5,12.4,25.4,0.249,0.5,12.4,73.3,0.249,699332,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2007,28,Toronto Raptors,0,0,82,47,35,1.342857143,240.9,37.0,79.8,0.46299999999999997,6.5,17.9,0.363,30.5,62.0,0.49200000000000005,19.0,24.2,0.7879999999999999,9.2,30.2,39.5,22.2,7.1,3.9,13.5,20.4,99.5,26.0,44,38,0.99,-0.38,0.61,107.0,106.0,92.6,0.303,0.22399999999999998,0.55,0.504,13.0,22.2,0.239,0.504,13.0,74.5,0.239,748603,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1997,29,Utah Jazz,1,1,82,64,18,3.5555555560000003,241.8,38.2,75.8,0.504,4.1,11.0,0.37,34.1,64.8,0.526,22.7,29.5,0.769,10.8,29.4,40.2,26.8,9.1,5.1,15.4,24.2,103.1,29.6,64,18,8.79,-0.82,7.97,113.6,104.0,90.0,0.389,0.145,0.581,0.53,14.7,29.7,0.299,0.53,14.7,71.6,0.299,811439,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,29,Utah Jazz,1,1,82,62,20,3.1,241.2,36.5,74.5,0.49,3.0,8.2,0.37200000000000005,33.5,66.4,0.504,24.9,32.2,0.773,11.7,29.3,41.1,25.2,7.9,5.0,15.4,23.9,101.0,29.7,59,23,6.54,-0.81,5.73,112.7,105.4,89.2,0.433,0.11,0.569,0.51,14.8,32.3,0.33399999999999996,0.51,14.8,71.0,0.33399999999999996,815889,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,29,Utah Jazz,1,0,50,37,13,2.8461538460000004,243.5,33.7,72.4,0.465,2.8,7.8,0.361,30.9,64.6,0.478,23.2,30.2,0.767,11.1,30.2,41.3,24.1,8.0,5.5,16.3,22.7,93.3,30.3,37,13,6.52,-0.99,5.54,105.8,98.4,87.0,0.41700000000000004,0.107,0.545,0.485,16.0,30.0,0.32,0.485,16.0,70.4,0.32,493120,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,29,Utah Jazz,1,0,82,55,27,2.0370370369999997,240.9,36.1,77.8,0.46399999999999997,4.0,10.4,0.385,32.1,67.4,0.47600000000000003,20.3,26.2,0.773,11.4,29.6,41.0,24.9,7.7,5.4,14.9,24.5,96.5,31.5,54,28,4.46,0.05,4.52,107.3,102.3,89.6,0.337,0.134,0.54,0.49,14.3,29.5,0.26,0.49,14.3,73.2,0.26,801268,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,29,Utah Jazz,1,0,82,53,29,1.827586207,241.2,36.1,76.7,0.47100000000000003,4.0,10.4,0.381,32.1,66.3,0.485,20.9,27.8,0.752,11.5,29.1,40.6,25.7,8.1,5.6,15.8,25.7,97.1,32.0,55,27,4.7,0.31,5.0,107.6,102.4,89.8,0.363,0.135,0.546,0.49700000000000005,15.1,30.2,0.273,0.49700000000000005,15.1,73.2,0.273,792196,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2002,29,Utah Jazz,1,0,82,44,38,1.1578947370000001,241.8,35.0,77.7,0.45,3.4,10.3,0.33299999999999996,31.6,67.5,0.46799999999999997,22.6,29.6,0.763,13.5,28.6,42.2,24.4,9.1,6.4,16.5,24.0,96.0,29.9,44,38,0.89,0.32,1.21,105.6,104.6,90.3,0.381,0.132,0.529,0.47200000000000003,15.4,33.5,0.29100000000000004,0.47200000000000003,15.4,71.7,0.29100000000000004,766108,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2003,29,Utah Jazz,1,0,82,47,35,1.342857143,241.2,35.3,75.5,0.46799999999999997,2.7,7.8,0.349,32.6,67.7,0.48100000000000004,21.3,28.6,0.745,12.5,29.0,41.5,25.6,8.6,5.7,16.8,22.4,94.7,30.9,48,34,2.39,0.37,2.76,105.5,102.8,89.3,0.38,0.10400000000000001,0.537,0.486,16.0,32.5,0.28300000000000003,0.486,16.0,70.2,0.28300000000000003,786034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2004,29,Utah Jazz,1,0,82,42,40,1.05,241.2,32.8,75.3,0.436,3.1,9.6,0.321,29.7,65.7,0.45299999999999996,20.0,26.8,0.746,13.5,27.7,41.2,20.4,7.1,6.0,16.6,25.6,88.7,24.9,37,45,-1.22,0.69,-0.53,101.9,103.3,86.6,0.35600000000000004,0.127,0.509,0.456,16.1,34.1,0.266,0.456,16.1,72.4,0.266,785330,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
2005,29,Utah Jazz,1,0,82,26,56,0.46428571399999996,241.2,34.5,76.8,0.449,3.0,9.3,0.32799999999999996,31.4,67.5,0.465,21.0,27.7,0.757,12.8,27.4,40.1,22.3,6.6,4.6,15.8,26.7,93.0,25.7,29,53,-4.27,0.53,-3.74,104.7,109.5,88.4,0.361,0.121,0.522,0.469,15.0,31.9,0.273,0.469,15.0,72.3,0.273,769014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2006,29,Utah Jazz,1,0,82,41,41,1.0,242.4,33.5,75.7,0.442,3.8,11.3,0.336,29.7,64.4,0.461,21.6,30.1,0.7190000000000001,13.1,29.0,42.1,21.6,6.4,6.0,15.7,24.8,92.4,25.6,33,49,-2.63,0.14,-2.49,104.1,107.0,87.8,0.397,0.149,0.519,0.467,15.0,32.4,0.28600000000000003,0.467,15.0,73.2,0.28600000000000003,751621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
2007,29,Utah Jazz,1,1,82,51,31,1.64516129,241.5,37.4,78.9,0.474,4.3,12.9,0.335,33.1,66.0,0.501,22.3,30.0,0.743,12.6,30.0,42.5,24.7,7.0,4.1,15.6,25.2,101.5,25.9,49,33,2.87,0.2,3.06,110.1,107.0,91.6,0.38,0.163,0.551,0.502,14.5,31.7,0.28300000000000003,0.502,14.5,75.1,0.28300000000000003,802214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1997,30,Washington Bullets,0,0,82,44,38,1.1578947370000001,242.1,39.1,81.4,0.48,4.0,12.2,0.331,35.1,69.2,0.507,17.1,24.1,0.7070000000000001,12.3,29.5,41.8,23.4,8.7,4.9,15.7,22.1,99.4,25.9,46,36,1.62,0.15,1.77,106.6,104.9,92.4,0.29600000000000004,0.15,0.54,0.505,14.6,30.2,0.21,0.505,14.6,70.3,0.21,700646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
1998,30,Washington Wizards,0,0,82,42,40,1.05,241.5,37.6,83.1,0.452,3.9,11.5,0.33899999999999997,33.7,71.5,0.47,18.2,26.3,0.691,13.7,28.5,42.2,23.2,8.4,4.6,14.1,22.4,97.2,26.7,43,39,0.59,0.53,1.11,105.2,104.5,91.8,0.317,0.139,0.513,0.47600000000000003,13.0,31.2,0.21899999999999997,0.47600000000000003,13.0,69.5,0.21899999999999997,801240,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
1999,30,Washington Wizards,0,0,50,18,32,0.5625,241.0,35.4,79.4,0.445,3.6,11.6,0.309,31.8,67.8,0.469,16.9,24.0,0.705,11.9,28.1,40.0,21.3,7.9,3.9,14.7,23.0,91.2,29.3,21,29,-2.24,0.49,-1.75,101.2,103.7,89.8,0.302,0.146,0.507,0.46799999999999997,14.1,28.2,0.213,0.46799999999999997,14.1,69.5,0.213,402481,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2000,30,Washington Wizards,0,0,82,29,53,0.5471698110000001,241.5,36.7,81.5,0.451,4.1,10.9,0.376,32.6,70.6,0.462,19.1,25.7,0.743,13.0,29.7,42.7,21.6,7.2,4.7,16.1,26.2,96.6,28.0,32,50,-3.28,-0.19,-3.47,103.5,107.0,92.7,0.315,0.133,0.521,0.47600000000000003,14.8,30.6,0.23399999999999999,0.47600000000000003,14.8,71.7,0.23399999999999999,616593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2001,30,Washington Wizards,0,0,82,19,63,0.301587302,240.0,34.5,78.7,0.439,3.4,10.3,0.324,31.2,68.4,0.456,20.8,27.4,0.759,12.4,28.9,41.3,20.1,7.7,4.7,17.0,23.3,93.2,27.0,23,59,-6.67,-0.08,-6.75,100.6,107.8,92.7,0.348,0.131,0.514,0.46,15.7,29.7,0.264,0.46,15.7,71.8,0.264,638653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2002,30,Washington Wizards,0,0,82,37,45,0.8222222220000001,240.6,35.8,81.3,0.441,3.7,9.6,0.38799999999999996,32.1,71.7,0.44799999999999995,17.4,22.8,0.765,12.9,29.2,42.0,20.9,7.0,4.3,13.0,21.5,92.8,27.5,37,45,-1.4,-0.17,-1.58,104.8,106.4,88.3,0.28,0.11800000000000001,0.508,0.46399999999999997,12.5,30.7,0.214,0.46399999999999997,12.5,71.4,0.214,847634,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2003,30,Washington Wizards,0,0,82,37,45,0.8222222220000001,241.8,34.3,78.0,0.44,3.1,9.9,0.312,31.3,68.1,0.45899999999999996,19.7,25.3,0.779,11.2,29.2,40.4,19.7,7.6,4.8,13.4,20.0,91.5,28.4,38,44,-1.01,-0.46,-1.47,103.0,104.1,88.2,0.325,0.127,0.513,0.46,13.0,27.3,0.253,0.46,13.0,71.6,0.253,827093,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2004,30,Washington Wizards,0,0,82,25,57,0.43859649100000003,241.8,33.6,80.0,0.42100000000000004,5.3,15.5,0.341,28.4,64.5,0.44,19.3,27.0,0.7140000000000001,13.6,29.2,42.8,18.7,8.9,5.0,17.5,20.9,91.8,24.4,25,57,-5.63,-0.48,-6.12,98.8,104.8,92.2,0.337,0.19399999999999998,0.5,0.45399999999999996,16.0,30.7,0.24100000000000002,0.45399999999999996,16.0,69.5,0.24100000000000002,645363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1
2005,30,Washington Wizards,0,0,82,45,37,1.2162162159999999,241.2,36.2,82.9,0.43700000000000006,6.3,18.3,0.34299999999999997,29.9,64.6,0.46299999999999997,21.9,30.2,0.725,13.8,29.0,42.8,19.1,8.7,4.2,14.3,22.0,100.5,25.3,40,42,-0.33,-0.38,-0.71,107.2,107.5,93.3,0.364,0.22,0.523,0.474,12.9,31.1,0.264,0.474,12.9,70.0,0.264,705069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2006,30,Washington Wizards,0,0,82,42,40,1.05,241.8,36.3,81.2,0.447,6.1,17.0,0.35700000000000004,30.2,64.2,0.47100000000000003,23.0,30.4,0.757,12.6,28.6,41.2,18.6,8.0,4.1,13.9,22.6,101.7,26.5,46,36,1.85,-0.29,1.57,109.3,107.3,92.3,0.375,0.209,0.5379999999999999,0.484,12.8,29.5,0.284,0.484,12.8,70.9,0.284,705062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2007,30,Washington Wizards,0,0,82,41,41,1.0,241.8,37.4,83.2,0.45,6.8,19.7,0.348,30.6,63.5,0.48200000000000004,22.6,29.6,0.765,12.2,29.0,41.2,20.2,7.7,4.6,13.8,22.2,104.3,26.8,40,42,-0.51,-0.28,-0.8,110.1,110.6,94.1,0.35600000000000004,0.237,0.542,0.491,12.6,28.1,0.272,0.491,12.6,71.0,0.272,753283,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
