Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Attendance,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)",Standings_Bucket,Standings_Bucket_Next
1987,24,Phoenix Suns,1,0,82,36,46,0.7826086959999999,242.1,43.6,87.7,0.49700000000000005,0.7,3.1,0.242,42.9,84.6,0.506,23.2,30.5,0.76,13.6,28.9,42.4,28.7,8.6,4.8,18.3,25.0,111.1,26.0,35,47,-2.44,-0.19,-2.63,108.0,110.3,102.0,0.348,0.035,0.55,0.501,15.3,32.1,0.264,0.501,15.3,65.7,0.264,458347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1988,24,Phoenix Suns,1,0,82,28,54,0.518518519,240.6,43.3,89.0,0.486,1.4,4.4,0.331,41.9,84.7,0.494,20.5,26.8,0.764,13.6,29.0,42.6,28.4,8.2,4.3,17.2,24.9,108.5,27.5,30,52,-4.48,-0.33,-4.8,107.0,111.4,101.2,0.301,0.049,0.5379999999999999,0.494,14.6,31.5,0.23,0.494,14.6,68.3,0.23,452354,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1989,24,Phoenix Suns,1,1,82,55,27,2.0370370369999997,240.9,45.8,92.0,0.498,2.0,5.9,0.349,43.7,86.1,0.508,25.0,31.6,0.7909999999999999,13.4,31.9,45.3,27.8,8.5,5.1,15.6,23.6,118.6,25.7,59,23,7.7,-0.86,6.84,113.1,105.7,104.5,0.344,0.064,0.56,0.509,12.8,30.8,0.272,0.509,12.8,67.7,0.272,447061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1990,24,Phoenix Suns,1,1,82,54,28,1.928571429,242.1,43.2,87.1,0.496,2.1,6.6,0.324,41.1,80.4,0.511,26.3,33.1,0.795,12.8,32.3,45.2,25.7,8.1,6.1,15.5,22.3,114.9,26.7,58,24,7.1,-0.01,7.09,113.1,106.2,100.7,0.38,0.076,0.565,0.509,13.3,31.1,0.302,0.509,13.3,68.8,0.302,578661,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1991,24,Phoenix Suns,1,0,82,55,27,2.0370370369999997,240.6,42.2,91.5,0.462,2.2,7.1,0.312,40.0,84.3,0.474,20.8,27.4,0.76,14.6,28.0,42.6,24.0,8.3,5.6,15.6,25.1,107.5,26.9,57,25,6.55,-0.06,6.49,112.6,106.1,101.0,0.37200000000000005,0.06,0.5579999999999999,0.506,13.5,33.0,0.287,0.506,13.5,68.5,0.287,589591,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,24,Phoenix Suns,1,0,82,53,29,1.827586207,241.5,43.3,88.0,0.49200000000000005,2.8,7.3,0.381,40.6,80.8,0.502,22.7,29.2,0.7759999999999999,13.3,31.2,44.5,26.9,8.2,7.1,15.1,22.6,112.1,27.0,56,26,5.94,-0.26,5.68,112.1,106.2,99.4,0.332,0.083,0.556,0.508,13.1,31.7,0.258,0.508,13.1,67.7,0.258,594327,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,24,Phoenix Suns,1,1,82,62,20,3.1,240.6,42.6,86.5,0.493,4.9,13.4,0.363,37.8,73.1,0.516,23.3,31.0,0.753,13.9,30.6,44.5,25.5,9.2,5.5,16.6,21.2,113.4,28.2,57,25,6.66,-0.39,6.27,113.3,106.7,99.8,0.358,0.154,0.5660000000000001,0.521,14.2,33.0,0.27,0.521,14.2,69.2,0.27,779943,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,24,Phoenix Suns,1,0,82,56,26,2.153846154,240.3,41.8,86.3,0.484,4.2,12.7,0.33,37.6,73.6,0.511,20.4,28.1,0.728,14.9,29.9,44.8,27.6,9.1,5.6,15.9,20.0,108.2,28.7,54,28,4.84,-0.17,4.68,111.7,106.8,96.7,0.325,0.147,0.5479999999999999,0.509,13.9,35.2,0.23600000000000002,0.509,13.9,69.3,0.23600000000000002,779952,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,24,Phoenix Suns,1,0,82,59,23,2.565217391,241.8,40.9,85.0,0.48200000000000004,7.1,19.3,0.369,33.8,65.6,0.515,21.7,28.7,0.7559999999999999,12.5,29.3,41.8,26.8,8.4,3.8,14.2,22.4,110.6,29.2,51,31,3.88,-0.02,3.86,114.5,110.4,95.9,0.33799999999999997,0.22699999999999998,0.5670000000000001,0.524,12.7,29.7,0.255,0.524,12.7,69.8,0.255,779943,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1996,24,Phoenix Suns,1,0,82,41,41,1.0,243.4,38.5,81.4,0.473,4.0,12.0,0.332,34.5,69.4,0.498,23.3,30.1,0.7709999999999999,12.3,30.5,42.8,24.4,7.6,4.0,14.7,21.7,104.3,27.9,42,40,0.33,-0.05,0.28,110.3,110.0,93.2,0.37,0.147,0.551,0.498,13.5,29.8,0.28600000000000003,0.498,13.5,71.4,0.28600000000000003,779943,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1997,24,Phoenix Suns,1,0,82,40,42,0.9523809520000001,242.1,38.3,81.8,0.469,6.4,17.4,0.369,31.9,64.4,0.496,19.7,25.9,0.7609999999999999,11.2,29.0,40.1,25.2,8.1,3.9,14.4,21.1,102.8,28.5,43,39,0.66,-0.45,0.21,109.3,108.6,93.2,0.317,0.213,0.552,0.508,13.4,27.1,0.24100000000000002,0.508,13.4,69.4,0.24100000000000002,779940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1998,24,Phoenix Suns,1,0,82,56,26,2.153846154,243.4,38.3,81.8,0.46799999999999997,5.3,14.8,0.35600000000000004,33.0,67.1,0.49200000000000005,17.8,23.8,0.7490000000000001,12.1,29.9,42.0,25.9,9.2,5.2,15.1,21.5,99.6,28.2,56,26,5.18,-0.75,4.44,107.4,101.8,91.4,0.29,0.18,0.54,0.5,14.0,29.7,0.217,0.5,14.0,70.0,0.217,779943,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1999,24,Phoenix Suns,1,0,50,27,23,1.173913043,241.0,35.9,80.1,0.449,5.2,14.0,0.37200000000000005,30.7,66.0,0.465,18.5,24.3,0.76,12.0,28.4,40.3,25.0,8.9,4.0,13.6,20.4,95.6,29.3,29,21,2.26,-0.11,2.15,105.8,103.3,90.0,0.303,0.175,0.526,0.48100000000000004,13.0,28.4,0.231,0.48100000000000004,13.0,69.8,0.231,472283,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2000,24,Phoenix Suns,1,0,82,53,29,1.827586207,241.5,37.7,82.6,0.457,5.6,15.2,0.368,32.1,67.4,0.47700000000000004,17.9,23.6,0.759,12.5,31.2,43.7,25.6,9.1,5.3,16.7,24.1,98.9,28.6,56,26,5.22,0.02,5.24,104.6,99.0,94.0,0.28600000000000003,0.184,0.532,0.491,15.2,29.3,0.217,0.491,15.2,70.5,0.217,773115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2001,24,Phoenix Suns,1,0,82,51,31,1.64516129,241.5,35.9,82.4,0.436,4.0,12.9,0.315,31.9,69.5,0.45799999999999996,18.2,24.1,0.755,11.8,30.8,42.7,23.2,9.5,5.2,15.2,22.7,94.0,28.6,48,34,2.21,0.42,2.63,100.3,98.0,93.1,0.292,0.156,0.506,0.46,14.1,27.3,0.221,0.46,14.1,73.7,0.221,737586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2002,24,Phoenix Suns,1,0,82,36,46,0.7826086959999999,241.8,37.8,84.6,0.447,4.4,13.4,0.327,33.4,71.2,0.469,15.2,19.9,0.767,13.1,29.6,42.7,22.4,8.1,4.9,14.7,21.8,95.1,26.5,39,43,-0.68,0.39,-0.3,103.3,104.0,91.4,0.235,0.158,0.51,0.47200000000000003,13.6,30.1,0.18,0.47200000000000003,13.6,70.2,0.18,668939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1
2003,24,Phoenix Suns,1,0,82,44,38,1.1578947370000001,241.5,36.6,82.6,0.44299999999999995,4.8,14.0,0.34299999999999997,31.8,68.6,0.46399999999999997,17.4,23.5,0.742,12.8,29.8,42.5,21.0,8.1,4.9,14.7,22.0,95.5,25.2,44,38,1.13,0.43,1.57,103.7,102.5,91.5,0.285,0.17,0.514,0.473,13.7,29.7,0.21100000000000002,0.473,13.7,70.3,0.21100000000000002,666559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
2004,24,Phoenix Suns,1,0,82,29,53,0.5471698110000001,240.6,36.1,81.4,0.44299999999999995,5.1,14.7,0.345,31.0,66.7,0.465,17.0,22.7,0.746,11.3,29.3,40.6,19.3,9.0,4.7,15.2,22.7,94.2,24.4,30,52,-3.74,0.8,-2.94,101.4,105.5,92.6,0.28,0.18,0.515,0.475,14.3,26.6,0.209,0.475,14.3,69.9,0.209,670385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2005,24,Phoenix Suns,1,1,82,62,20,3.1,241.2,40.9,85.6,0.47700000000000004,9.7,24.7,0.39299999999999996,31.2,60.9,0.512,19.0,25.4,0.748,11.8,32.3,44.1,23.5,7.0,5.5,13.7,19.1,110.4,25.2,59,23,7.12,-0.04,7.08,114.5,107.1,95.9,0.29600000000000004,0.289,0.5710000000000001,0.534,12.4,27.5,0.222,0.534,12.4,68.3,0.222,726066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006,24,Phoenix Suns,1,1,82,54,28,1.928571429,243.4,41.8,87.4,0.479,10.2,25.6,0.39899999999999997,31.6,61.8,0.511,14.5,18.0,0.8059999999999999,9.5,32.3,41.8,26.6,6.7,5.0,13.3,20.5,108.4,27.5,55,27,5.55,-0.07,5.48,111.5,105.8,95.8,0.20600000000000002,0.293,0.568,0.537,12.2,22.1,0.166,0.537,12.2,72.1,0.166,730179,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,24,Phoenix Suns,1,0,82,61,21,2.904761905,242.7,41.3,83.6,0.494,9.6,24.0,0.39899999999999997,31.7,59.6,0.532,18.0,22.3,0.8079999999999999,9.0,31.5,40.5,25.9,6.7,4.8,14.5,20.2,110.2,27.6,59,23,7.3,-0.03,7.28,113.9,106.4,95.6,0.267,0.287,0.59,0.551,13.4,22.7,0.215,0.551,13.4,71.9,0.215,755302,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008,24,Phoenix Suns,1,0,82,55,27,2.0370370369999997,241.2,41.4,82.7,0.5,8.5,21.5,0.39299999999999996,32.9,61.2,0.5379999999999999,18.9,24.1,0.7829999999999999,8.8,32.7,41.5,26.7,6.5,6.3,14.4,19.9,110.1,29.3,54,28,5.05,0.09,5.14,113.3,108.1,96.7,0.292,0.26,0.59,0.551,13.4,22.4,0.228,0.551,13.4,70.9,0.228,755302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2009,24,Phoenix Suns,1,0,82,46,36,1.277777778,240.9,41.1,81.6,0.504,6.7,17.6,0.38299999999999995,34.4,64.0,0.537,20.4,27.5,0.7440000000000001,11.0,30.7,41.7,23.2,7.2,5.1,15.7,20.6,109.4,29.5,46,36,1.93,-0.31,1.62,113.6,111.6,96.0,0.336,0.21600000000000003,0.584,0.545,14.4,27.7,0.25,0.545,14.4,71.7,0.25,755302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
2010,24,Phoenix Suns,1,1,82,54,28,1.928571429,240.6,40.7,82.8,0.49200000000000005,8.9,21.6,0.41200000000000003,31.8,61.2,0.52,19.9,25.8,0.77,11.1,31.9,43.0,23.3,5.8,5.1,14.8,20.9,110.2,28.5,54,28,4.9,-0.23,4.67,115.3,110.2,95.3,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.546,13.6,70.8,0.24,723582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
2011,24,Phoenix Suns,1,0,82,40,42,0.9523809520000001,244.0,39.3,83.5,0.47,8.5,22.6,0.377,30.7,60.8,0.505,18.0,23.6,0.759,10.0,30.2,40.2,23.7,6.6,4.4,14.3,20.3,105.0,29.6,39,43,-0.89,0.43,-0.46,109.5,110.4,94.4,0.28300000000000003,0.271,0.5589999999999999,0.522,13.2,23.7,0.215,0.522,13.2,71.6,0.215,720249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2012,24,Phoenix Suns,1,0,66,33,33,1.0,240.0,37.8,82.5,0.45799999999999996,6.7,19.6,0.34299999999999997,31.1,62.9,0.494,16.0,21.2,0.757,10.9,30.8,41.7,22.5,6.5,5.5,14.1,18.7,98.4,28.9,32,34,-0.24,0.53,0.29,106.2,106.5,92.6,0.257,0.23800000000000002,0.536,0.499,13.3,25.8,0.19399999999999998,0.499,13.3,71.7,0.19399999999999998,514718,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2013,24,Phoenix Suns,1,0,82,25,57,0.43859649100000003,241.5,37.3,84.4,0.44299999999999995,5.9,17.7,0.33,31.5,66.6,0.473,14.7,19.7,0.7440000000000001,11.7,29.9,41.6,22.6,8.0,5.3,15.6,20.6,95.2,26.9,23,59,-6.46,0.71,-5.75,101.2,108.1,93.4,0.23399999999999999,0.21,0.512,0.47700000000000004,14.3,27.0,0.174,0.47700000000000004,14.3,71.9,0.174,632913,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2014,24,Phoenix Suns,1,0,82,48,34,1.411764706,240.9,38.7,83.5,0.46299999999999997,9.3,25.1,0.37200000000000005,29.4,58.4,0.503,18.5,24.4,0.758,11.3,31.7,43.0,19.1,8.4,4.6,15.3,21.9,105.2,26.2,48,34,2.63,0.39,3.02,109.5,106.7,95.8,0.293,0.3,0.5579999999999999,0.519,14.0,26.4,0.222,0.519,14.0,73.7,0.222,650739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2015,24,Phoenix Suns,1,0,82,39,43,0.9069767440000001,242.4,38.8,85.8,0.452,8.5,25.0,0.341,30.2,60.9,0.49700000000000005,16.4,21.5,0.76,10.9,32.2,43.2,20.2,8.5,4.7,15.1,21.3,102.4,25.7,38,44,-0.9,0.52,-0.38,105.3,106.2,96.3,0.251,0.29100000000000004,0.537,0.501,13.7,24.5,0.191,0.501,13.7,73.5,0.191,693862,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2016,24,Phoenix Suns,1,0,82,23,59,0.38983050799999996,240.3,37.2,85.6,0.435,9.0,25.8,0.348,28.2,59.8,0.47200000000000003,17.5,23.2,0.7509999999999999,11.5,33.3,44.8,20.7,7.7,3.8,17.2,22.7,100.9,26.0,24,58,-6.66,0.34,-6.32,102.2,109.0,98.5,0.271,0.302,0.526,0.48700000000000004,15.2,25.4,0.204,0.48700000000000004,15.2,77.1,0.204,701405,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
2017,24,Phoenix Suns,1,0,82,24,58,0.413793103,241.8,39.9,88.5,0.45,7.5,22.6,0.332,32.4,65.9,0.491,20.4,26.3,0.7759999999999999,11.9,33.1,45.0,19.6,8.2,4.9,15.4,24.8,107.7,25.0,27,55,-5.63,0.49,-5.14,106.6,112.2,100.3,0.297,0.255,0.5379999999999999,0.493,13.4,26.0,0.231,0.493,13.4,76.4,0.231,708639,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
1987,25,Portland Trail Blazers,1,0,82,49,33,1.484848485,241.5,44.5,88.4,0.504,1.2,4.1,0.289,43.3,84.3,0.514,27.7,35.7,0.775,14.4,29.4,43.8,28.8,9.4,4.7,18.9,25.4,117.9,26.9,49,33,3.13,-0.57,2.57,111.5,108.6,105.0,0.40399999999999997,0.047,0.5660000000000001,0.51,15.3,34.1,0.313,0.51,15.3,66.6,0.313,519306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,25,Portland Trail Blazers,1,0,82,53,29,1.827586207,240.6,44.6,91.0,0.491,1.4,4.6,0.308,43.2,86.3,0.501,25.4,32.9,0.77,15.3,30.4,45.6,28.1,8.9,4.2,16.5,25.5,116.1,27.1,52,30,4.52,-0.94,3.59,111.8,107.4,103.6,0.36200000000000004,0.051,0.55,0.499,13.5,34.3,0.27899999999999997,0.499,13.5,68.4,0.27899999999999997,519306,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1989,25,Portland Trail Blazers,1,0,82,39,43,0.9069767440000001,241.8,45.1,95.1,0.474,2.6,7.9,0.335,42.4,87.2,0.48700000000000004,21.8,29.5,0.74,16.9,29.0,45.9,27.0,10.1,4.7,17.5,24.7,114.6,26.9,45,37,1.46,-0.55,0.92,109.4,108.0,103.9,0.31,0.083,0.53,0.488,13.9,36.7,0.23,0.488,13.9,67.4,0.23,527008,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1990,25,Portland Trail Blazers,1,1,82,59,23,2.565217391,242.4,43.6,92.0,0.473,2.3,6.9,0.336,41.2,85.1,0.484,24.8,33.3,0.743,16.5,31.1,47.6,25.4,9.1,4.4,16.5,25.0,114.2,26.7,57,25,6.32,0.16,6.48,110.5,104.4,102.3,0.36200000000000004,0.075,0.535,0.486,13.4,36.5,0.26899999999999996,0.486,13.4,70.8,0.26899999999999996,528132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,25,Portland Trail Blazers,1,1,82,63,19,3.315789474,242.7,40.5,88.7,0.456,2.9,8.9,0.32299999999999995,37.6,79.8,0.47100000000000003,22.2,28.5,0.777,13.2,28.7,41.9,25.0,7.7,4.3,17.0,25.3,106.0,27.9,62,20,8.68,-0.21,8.47,112.8,104.3,100.5,0.344,0.12300000000000001,0.5539999999999999,0.509,13.4,33.8,0.259,0.509,13.4,70.4,0.259,528244,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,25,Portland Trail Blazers,1,1,82,57,25,2.28,242.4,42.4,89.7,0.473,4.0,11.5,0.344,38.4,78.1,0.49200000000000005,22.7,30.0,0.754,15.8,31.1,46.9,25.2,9.2,5.0,16.2,24.2,111.4,28.1,59,23,7.27,-0.33,6.94,111.4,104.2,99.0,0.335,0.128,0.541,0.495,13.6,35.6,0.253,0.495,13.6,69.9,0.253,528408,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,25,Portland Trail Blazers,1,0,82,51,31,1.64516129,242.7,41.0,89.5,0.45799999999999996,3.4,10.3,0.326,37.6,79.3,0.475,23.2,31.1,0.745,15.0,30.6,45.5,24.0,9.4,5.2,14.8,23.1,108.5,28.2,49,33,3.11,-0.19,2.92,108.3,105.2,99.1,0.34700000000000003,0.115,0.526,0.47600000000000003,12.6,32.7,0.259,0.47600000000000003,12.6,71.0,0.259,528408,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1994,25,Portland Trail Blazers,1,0,82,47,35,1.342857143,240.9,41.1,90.6,0.45399999999999996,3.3,9.4,0.353,37.8,81.2,0.466,21.7,29.2,0.743,15.9,30.0,45.9,25.2,9.1,5.0,14.8,22.3,107.3,28.6,48,34,2.63,-0.04,2.6,108.1,105.5,98.8,0.32299999999999995,0.10400000000000001,0.518,0.47200000000000003,12.5,34.4,0.24,0.47200000000000003,12.5,70.8,0.24,528408,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1995,25,Portland Trail Blazers,1,0,82,44,38,1.1578947370000001,240.3,39.2,87.0,0.451,5.6,15.4,0.365,33.6,71.6,0.469,19.0,27.2,0.6970000000000001,16.5,29.8,46.3,22.5,8.1,5.7,14.8,24.7,103.1,29.3,52,30,3.82,-0.02,3.8,109.7,105.7,93.8,0.313,0.177,0.521,0.483,13.0,37.1,0.218,0.483,13.0,73.5,0.218,529759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1996,25,Portland Trail Blazers,1,0,82,44,38,1.1578947370000001,242.7,37.4,81.6,0.45799999999999996,5.9,16.6,0.353,31.5,65.0,0.485,18.7,28.3,0.662,14.1,31.4,45.6,21.5,7.2,5.1,16.8,22.7,99.3,28.1,48,34,2.35,-0.14,2.21,106.0,103.5,92.6,0.34700000000000003,0.203,0.528,0.494,15.2,33.4,0.23,0.494,15.2,73.4,0.23,848055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1997,25,Portland Trail Blazers,1,0,82,49,33,1.484848485,242.1,36.6,78.8,0.46399999999999997,6.1,17.1,0.358,30.5,61.8,0.493,19.7,27.6,0.713,12.9,30.4,43.3,20.9,7.8,5.3,16.5,23.5,99.0,26.4,53,29,4.17,-0.61,3.56,107.9,103.3,90.9,0.35,0.217,0.544,0.503,15.4,32.5,0.249,0.503,15.4,72.4,0.249,852798,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1998,25,Portland Trail Blazers,1,0,82,46,36,1.277777778,241.8,35.2,78.0,0.451,4.0,12.8,0.309,31.2,65.2,0.479,20.0,27.1,0.737,13.2,30.8,44.0,21.5,7.1,5.7,16.9,22.7,94.3,26.1,45,37,1.4,-0.57,0.83,104.0,102.4,90.0,0.348,0.16399999999999998,0.524,0.47600000000000003,15.8,33.0,0.256,0.47600000000000003,15.8,71.4,0.256,846559,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1999,25,Portland Trail Blazers,1,1,50,35,15,2.333333333,243.5,34.9,79.1,0.442,4.9,13.5,0.364,30.0,65.6,0.457,20.0,27.0,0.743,12.9,31.4,44.3,21.5,8.2,5.8,15.4,22.5,94.8,27.4,36,14,6.36,-0.69,5.67,104.8,97.7,89.2,0.341,0.171,0.521,0.473,14.5,31.8,0.253,0.473,14.5,71.8,0.253,486556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,25,Portland Trail Blazers,1,1,82,59,23,2.565217391,241.2,36.8,78.4,0.47,5.0,13.8,0.361,31.9,64.7,0.493,18.8,24.7,0.76,11.8,31.2,43.0,23.5,7.7,4.8,15.2,22.7,97.5,29.6,59,23,6.4,-0.04,6.36,107.9,100.8,89.9,0.316,0.175,0.546,0.501,14.5,30.3,0.24,0.501,14.5,72.4,0.24,835078,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,25,Portland Trail Blazers,1,0,82,50,32,1.5625,241.2,36.6,78.3,0.46799999999999997,4.5,12.9,0.349,32.1,65.4,0.49200000000000005,17.6,23.2,0.762,11.7,30.3,42.0,23.9,8.2,5.1,15.3,21.3,95.4,30.1,53,29,4.2,0.33,4.52,106.5,101.8,89.1,0.29600000000000004,0.165,0.539,0.49700000000000005,14.8,30.0,0.225,0.49700000000000005,14.8,72.4,0.225,831376,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
