Season,TeamID,Team,E/W,Conference Finalist,G,W,L,W/L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,eFG%.1,TOV%.1,DRB%,FT/FGA.1,Arena,Attendance,"(0, 0)","(0, 1)","(0, 2)","(1, 0)","(1, 1)","(1, 2)","(2, 0)","(2, 1)","(2, 2)","(0, 0, 0)","(0, 0, 1)","(0, 0, 2)","(0, 1, 0)","(0, 1, 1)","(0, 1, 2)","(0, 2, 0)","(0, 2, 1)","(0, 2, 2)","(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(1, 1, 0)","(1, 1, 1)","(1, 1, 2)","(1, 2, 0)","(1, 2, 1)","(1, 2, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(2, 2, 0)","(2, 2, 1)","(2, 2, 2)",Standings_Bucket
2012,13,Los Angeles Clippers,1.0,0.0,66,40.0,26.0,1.5384615384615383,241.9,37.0,81.3,0.455,7.8,21.8,0.35700000000000004,29.2,59.5,0.49,15.8,23.3,0.68,12.1,29.4,41.6,21.0,8.4,4.8,13.3,21.2,97.5,27.3,39,27,2.56,0.26,2.82,108.5,105.7,89.2,0.287,0.269,0.5329999999999999,0.502,12.7,29.5,0.195,0.502,12.7,73.2,0.195,STAPLES Center,634237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2012,14,Los Angeles Lakers,1.0,0.0,66,41.0,25.0,1.64,243.4,36.8,80.6,0.457,5.5,16.8,0.326,31.3,63.7,0.491,18.2,24.1,0.7559999999999999,12.1,34.1,46.2,22.5,5.9,5.3,15.1,16.8,97.3,29.7,36,30,1.42,0.54,1.96,106.0,104.4,90.5,0.299,0.209,0.534,0.491,14.2,29.1,0.226,0.491,14.2,74.8,0.226,STAPLES Center,626901,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2012,25,Portland Trail Blazers,1.0,0.0,66,28.0,38.0,0.7368421052631579,241.9,36.4,82.1,0.443,7.2,20.9,0.34600000000000003,29.2,61.1,0.477,17.2,21.6,0.7959999999999999,11.1,29.5,40.7,20.4,8.0,4.9,14.2,19.0,97.2,27.5,32,34,-0.62,0.41,-0.22,105.7,106.4,91.2,0.263,0.255,0.531,0.488,13.4,26.3,0.209,0.488,13.4,72.8,0.209,Rose Garden Arena,676384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2012,1,Atlanta Hawks,0.0,0.0,66,40.0,26.0,1.5384615384615383,244.9,36.8,81.0,0.454,7.5,20.2,0.37,29.3,60.9,0.482,15.5,21.0,0.74,9.9,31.3,41.2,22.4,8.1,4.6,14.0,17.8,96.6,27.9,41,25,3.44,-0.77,2.67,104.9,101.2,90.2,0.259,0.249,0.535,0.5,13.4,23.9,0.192,0.5,13.4,74.4,0.192,Philips Arena,501593,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2012,5,Chicago Bulls,0.0,0.0,66,50.0,16.0,3.125,241.5,37.4,82.8,0.452,6.3,16.9,0.375,31.0,65.8,0.471,15.2,21.1,0.722,13.9,32.8,46.7,23.1,6.9,5.9,14.0,17.3,96.3,27.1,51,15,8.18,-0.76,7.43,107.4,98.3,89.1,0.255,0.205,0.523,0.49,13.2,32.6,0.184,0.49,13.2,74.3,0.184,United Center,731326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2012,7,Dallas Mavericks,1.0,0.0,66,36.0,30.0,1.2,243.4,36.3,82.0,0.443,7.5,22.2,0.339,28.8,59.8,0.482,15.6,20.2,0.7709999999999999,10.1,32.7,42.8,20.9,8.6,5.1,14.0,18.6,95.8,31.3,35,31,0.95,0.83,1.78,103.3,102.3,91.4,0.246,0.271,0.527,0.489,13.4,23.4,0.19,0.489,13.4,74.8,0.19,American Airlines Center,671050,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2012,15,Memphis Grizzlies,1.0,0.0,66,41.0,25.0,1.64,241.5,36.7,82.2,0.447,4.2,12.9,0.326,32.5,69.3,0.47,17.3,22.8,0.759,12.6,29.5,42.0,19.5,9.6,5.2,14.5,19.9,95.0,25.6,38,28,2.02,0.42,2.43,104.0,101.8,90.8,0.277,0.157,0.515,0.473,13.6,29.8,0.211,0.473,13.6,72.7,0.211,FedEx Forum,518446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
2012,22,Orlando Magic,0.0,0.0,66,37.0,29.0,1.2758620689655171,241.9,34.5,78.2,0.441,10.2,27.0,0.375,24.3,51.2,0.475,15.1,22.8,0.66,11.2,31.2,42.5,20.0,6.8,4.2,14.9,17.7,94.2,27.5,35,31,0.79,-0.33,0.46,105.0,104.1,89.0,0.292,0.34600000000000003,0.5329999999999999,0.506,14.5,26.5,0.193,0.506,14.5,75.5,0.193,Amway Center,623587,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2012,30,Washington Wizards,0.0,0.0,66,20.0,46.0,0.43478260869565216,240.4,36.6,83.0,0.441,5.2,16.3,0.32,31.4,66.7,0.47,15.3,21.0,0.727,11.7,29.9,41.7,19.1,8.0,6.3,15.3,21.3,93.6,24.2,22,44,-4.8,-0.34,-5.14,101.0,106.2,92.5,0.253,0.196,0.508,0.472,14.2,27.3,0.184,0.472,14.2,70.9,0.184,Verizon Center,552038,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2012,23,Philadelphia 76ers,0.0,0.0,66,35.0,31.0,1.1290322580645162,241.1,37.4,83.6,0.448,5.3,14.6,0.362,32.2,69.0,0.466,13.5,18.2,0.742,10.7,32.5,43.2,22.0,8.0,5.2,11.2,17.5,93.6,24.9,43,23,4.24,-0.65,3.59,103.9,99.2,89.7,0.217,0.175,0.511,0.48,10.9,24.4,0.161,0.48,10.9,75.2,0.161,Wells Fargo Center,577597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
2012,3,New Jersey Nets,0.0,0.0,66,22.0,44.0,0.5,240.8,34.3,80.6,0.425,7.7,22.4,0.342,26.6,58.2,0.457,16.9,21.7,0.777,11.9,28.5,40.3,19.9,7.5,3.9,15.1,19.2,93.1,26.1,19,47,-5.98,-0.39,-6.37,102.9,109.6,90.1,0.269,0.278,0.516,0.473,14.3,27.8,0.209,0.473,14.3,70.7,0.209,Prudential Center,460719,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2012,6,Cleveland Cavaliers,0.0,0.0,66,21.0,45.0,0.4666666666666667,241.9,34.3,81.2,0.422,6.7,19.3,0.34600000000000003,27.6,61.9,0.446,17.8,24.9,0.716,12.7,29.5,42.3,19.8,7.1,4.0,15.4,20.0,93.0,26.0,17,49,-7.2,-0.14,-7.34,101.1,108.9,91.3,0.307,0.238,0.505,0.463,14.3,28.9,0.22,0.463,14.3,72.2,0.22,Quicken Loans Arena,525577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2012,2,Boston Celtics,0.0,1.0,66,39.0,27.0,1.4444444444444444,241.5,35.5,77.1,0.46,5.5,15.0,0.3670000000000001,30.0,62.1,0.483,15.4,19.8,0.778,7.7,31.1,38.8,23.6,7.5,5.5,14.8,19.9,91.8,29.3,39,27,2.52,-0.26,2.26,101.0,98.2,90.4,0.257,0.194,0.535,0.496,14.7,19.7,0.2,0.496,14.7,72.4,0.2,TD Garden,614592,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2012,9,Detroit Pistons,0.0,0.0,66,25.0,41.0,0.6097560975609756,241.9,34.7,79.3,0.438,4.8,13.9,0.34600000000000003,29.9,65.4,0.457,16.6,22.1,0.752,11.7,28.5,40.3,18.7,7.0,4.2,15.7,19.6,90.9,26.3,22,44,-4.79,-0.4,-5.19,101.0,106.3,89.2,0.279,0.175,0.51,0.468,15.0,28.1,0.21,0.468,15.0,72.8,0.21,The Palace of Auburn Hills,475638,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2012,28,Toronto Raptors,0.0,0.0,66,23.0,43.0,0.5348837209302325,241.9,34.4,78.1,0.44,5.5,16.3,0.34,28.8,61.8,0.467,16.4,21.4,0.77,10.6,31.4,42.0,20.9,6.5,4.9,15.2,23.2,90.7,25.7,25,41,-3.3,-0.36,-3.67,100.8,104.5,89.3,0.274,0.209,0.518,0.475,14.8,25.9,0.211,0.475,14.8,75.4,0.211,Air Canada Centre,555584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2012,19,New Orleans Hornets,1.0,0.0,66,21.0,45.0,0.4666666666666667,241.5,34.8,77.3,0.451,3.9,11.8,0.333,30.9,65.5,0.472,16.0,21.2,0.757,11.0,30.2,41.1,20.7,7.4,4.8,15.5,20.1,89.6,25.5,24,42,-3.76,0.65,-3.11,100.9,105.1,88.3,0.274,0.152,0.517,0.476,15.2,27.5,0.207,0.476,15.2,73.1,0.207,New Orleans Arena,498618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
2012,4,Charlotte Bobcats,0.0,0.0,66,7.0,59.0,0.11864406779661014,240.8,33.2,80.2,0.414,4.0,13.5,0.295,29.2,66.7,0.439,16.5,22.2,0.746,10.3,28.7,39.0,20.1,6.0,5.5,14.5,18.9,87.0,24.5,7,59,-13.91,-0.05,-13.96,95.2,110.4,91.1,0.276,0.16899999999999998,0.483,0.439,13.9,23.6,0.206,0.439,13.9,70.9,0.206,Time Warner Cable Arena,486984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
2011,8,Denver Nuggets,1.0,0.0,82,50.0,32.0,1.5625,240.3,38.4,80.6,0.476,8.1,20.8,0.388,30.3,59.9,0.506,22.7,29.6,0.765,9.6,32.3,42.0,22.1,7.4,4.3,14.1,21.0,107.5,27.3,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.3670000000000001,0.258,0.574,0.526,13.1,23.9,0.281,0.526,13.1,75.4,0.281,Pepsi Center,696568,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2011,20,New York Knicks,0.0,0.0,82,42.0,40.0,1.05,241.2,38.3,83.7,0.457,9.3,25.4,0.368,29.0,58.4,0.496,20.6,25.5,0.809,10.3,30.1,40.5,21.4,7.6,5.8,13.7,21.3,106.5,25.3,43,39,0.78,-0.3,0.48,110.9,110.1,95.6,0.304,0.303,0.561,0.513,12.6,24.2,0.246,0.513,12.6,71.9,0.246,Madison Square Garden (IV),808879,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2011,11,Houston Rockets,1.0,0.0,82,43.0,39.0,1.1025641025641026,242.4,38.7,85.1,0.454,8.3,22.5,0.3670000000000001,30.4,62.6,0.486,20.3,25.4,0.8009999999999999,11.7,31.1,42.8,23.8,7.1,4.5,13.5,20.0,105.9,26.5,47,35,2.18,0.19,2.37,111.3,109.0,94.2,0.299,0.264,0.55,0.503,12.3,27.4,0.239,0.503,12.3,72.7,0.239,Toyota Center,663839,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
2011,24,Phoenix Suns,1.0,0.0,82,40.0,42.0,0.9523809523809524,244.0,39.3,83.5,0.47,8.5,22.6,0.377,30.7,60.8,0.505,18.0,23.6,0.759,10.0,30.2,40.2,23.7,6.6,4.4,14.3,20.3,105.0,29.6,39,43,-0.89,0.43,-0.46,109.5,110.4,94.4,0.28300000000000003,0.271,0.5589999999999999,0.522,13.2,23.7,0.215,0.522,13.2,71.6,0.215,US Airways Center,720249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.0
2011,21,Oklahoma City Thunder,1.0,1.0,82,55.0,27.0,2.0370370370370368,244.0,37.4,80.6,0.464,5.9,17.1,0.34700000000000003,31.5,63.5,0.495,24.1,29.3,0.823,11.0,31.8,42.8,20.4,8.0,5.9,14.1,22.4,104.8,23.7,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.501,13.1,73.6,0.299,Chesapeake Energy Arena,744068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
2011,27,San Antonio Spurs,1.0,0.0,82,61.0,21.0,2.9047619047619047,241.2,38.4,80.8,0.475,8.4,21.1,0.397,30.0,59.8,0.503,18.5,24.2,0.767,10.1,31.7,41.9,22.4,7.3,4.5,13.4,19.0,103.7,28.8,56,26,5.71,0.16,5.86,111.8,105.6,92.3,0.299,0.261,0.5670000000000001,0.527,12.8,24.9,0.229,0.527,12.8,74.6,0.229,AT&T Center,750879,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2011,10,Golden State Warriors,1.0,0.0,82,36.0,46.0,0.7826086956521741,241.8,39.6,85.9,0.461,8.4,21.3,0.392,31.3,64.6,0.484,15.7,20.7,0.7609999999999999,11.6,28.9,40.5,22.5,9.0,5.0,14.6,22.0,103.4,25.2,35,47,-2.33,0.33,-2.0,108.2,110.7,94.8,0.241,0.248,0.544,0.51,13.3,26.7,0.183,0.51,13.3,69.3,0.183,Oracle Arena,766398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2011,16,Miami Heat,0.0,1.0,82,58.0,24.0,2.4166666666666665,241.2,37.0,76.8,0.481,6.7,18.0,0.37,30.3,58.8,0.515,21.5,27.9,0.769,9.6,32.5,42.1,20.0,6.6,5.2,13.9,20.4,102.1,29.0,61,21,7.46,-0.71,6.76,111.7,103.5,90.9,0.363,0.235,0.573,0.524,13.5,25.2,0.279,0.524,13.5,75.5,0.279,AmericanAirlines Arena,810930,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2011,14,Los Angeles Lakers,1.0,0.0,82,57.0,25.0,2.28,241.8,38.1,82.4,0.463,6.4,18.1,0.35200000000000004,31.8,64.3,0.494,18.8,24.1,0.779,12.1,31.9,44.0,22.0,7.3,5.1,13.1,19.0,101.5,30.2,58,24,6.11,-0.1,6.01,111.0,104.3,90.7,0.293,0.22,0.545,0.502,12.3,29.2,0.228,0.502,12.3,72.3,0.228,STAPLES Center,778877,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2011,18,Minnesota Timberwolves,1.0,0.0,82,17.0,65.0,0.26153846153846155,241.2,37.7,85.5,0.441,7.2,19.1,0.376,30.5,66.5,0.459,18.5,24.1,0.768,13.2,31.2,44.4,20.1,7.2,5.1,17.0,22.3,101.1,23.8,24,58,-6.63,0.67,-5.97,104.2,111.1,96.5,0.282,0.223,0.526,0.483,15.1,29.6,0.217,0.483,15.1,73.7,0.217,Target Center,624960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2011,7,Dallas Mavericks,1.0,1.0,82,57.0,25.0,2.28,240.3,37.4,78.8,0.475,7.9,21.6,0.365,29.6,57.3,0.516,17.5,22.6,0.777,9.5,31.9,41.4,23.8,6.8,4.3,14.0,19.2,100.2,30.9,53,29,4.23,0.18,4.41,109.7,105.0,91.3,0.28600000000000003,0.274,0.565,0.525,13.6,24.1,0.222,0.525,13.6,74.8,0.222,American Airlines Center,824162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2011,15,Memphis Grizzlies,1.0,0.0,82,46.0,36.0,1.2777777777777777,242.4,39.0,82.9,0.471,3.8,11.3,0.334,35.3,71.6,0.4920000000000001,18.1,24.2,0.75,11.8,29.2,41.0,20.6,9.4,5.4,14.0,20.8,99.9,25.2,48,34,2.34,0.2,2.55,107.6,105.1,91.9,0.29100000000000004,0.136,0.534,0.493,13.0,28.9,0.218,0.493,13.0,72.5,0.218,FedEx Forum,600687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2011,12,Indiana Pacers,0.0,0.0,82,37.0,45.0,0.8222222222222222,241.2,36.6,82.8,0.442,7.1,20.2,0.354,29.5,62.6,0.471,19.4,24.8,0.782,11.1,32.4,43.5,19.6,7.1,5.6,15.4,21.7,99.8,25.9,38,44,-1.07,-0.3,-1.38,104.8,106.0,94.7,0.3,0.244,0.5329999999999999,0.486,14.1,25.9,0.235,0.486,14.1,74.1,0.235,Conseco Fieldhouse,555077,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
2011,29,Utah Jazz,1.0,0.0,82,39.0,43.0,0.9069767441860463,242.4,37.4,80.4,0.465,5.3,15.3,0.34600000000000003,32.1,65.0,0.493,19.4,25.1,0.7709999999999999,11.0,28.5,39.5,23.4,7.7,5.9,14.3,22.7,99.4,26.8,36,46,-1.83,0.39,-1.44,108.1,110.1,91.0,0.313,0.191,0.544,0.498,13.5,27.0,0.241,0.498,13.5,71.7,0.241,EnergySolutions Arena,799982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2011,26,Sacramento Kings,1.0,0.0,82,24.0,58.0,0.4137931034482759,242.1,38.2,85.1,0.449,5.2,15.6,0.335,33.0,69.5,0.475,17.7,24.2,0.7340000000000001,13.1,30.8,43.9,20.4,7.4,4.8,16.1,22.0,99.4,24.8,27,55,-5.34,0.54,-4.8,103.5,109.0,95.2,0.284,0.183,0.519,0.48,14.4,29.9,0.208,0.48,14.4,74.4,0.208,Power Balance Pavilion,569496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2011,22,Orlando Magic,0.0,0.0,82,52.0,30.0,1.7333333333333334,241.8,36.0,78.2,0.461,9.4,25.6,0.366,26.7,52.5,0.507,17.7,25.6,0.6920000000000001,10.5,32.7,43.2,20.0,6.7,4.7,14.9,20.0,99.2,27.6,56,26,5.46,-0.54,4.92,107.9,102.0,91.2,0.328,0.328,0.5539999999999999,0.521,14.3,26.1,0.227,0.521,14.3,76.9,0.227,Amway Center,777852,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2011,28,Toronto Raptors,0.0,0.0,82,22.0,60.0,0.36666666666666653,241.2,38.3,82.4,0.465,4.2,13.3,0.316,34.1,69.1,0.494,18.2,24.1,0.755,11.7,28.6,40.3,21.9,7.1,4.3,14.7,22.0,99.1,24.5,24,58,-6.28,0.01,-6.28,106.1,112.9,92.9,0.293,0.162,0.5329999999999999,0.491,13.7,28.2,0.221,0.491,13.7,72.0,0.221,Air Canada Centre,680255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2011,23,Philadelphia 76ers,0.0,0.0,82,41.0,41.0,1.0,243.0,38.1,82.6,0.461,5.4,15.2,0.355,32.7,67.4,0.485,17.4,22.6,0.77,10.4,31.4,41.8,22.7,7.6,4.3,13.0,19.4,99.0,24.7,45,37,1.5,-0.5,1.01,106.6,105.0,91.7,0.273,0.184,0.535,0.494,12.3,24.6,0.21,0.494,12.3,74.5,0.21,Wells Fargo Center,604823,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
2011,13,Los Angeles Clippers,1.0,0.0,82,32.0,50.0,0.64,242.1,36.8,80.4,0.457,6.3,18.5,0.338,30.5,61.9,0.493,18.9,26.7,0.7070000000000001,11.6,30.5,42.1,22.1,7.1,4.9,16.4,21.1,98.6,24.6,32,50,-3.13,0.42,-2.71,105.3,108.7,92.8,0.332,0.23,0.535,0.496,15.1,28.4,0.234,0.496,15.1,73.2,0.234,STAPLES Center,727462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2011,5,Chicago Bulls,0.0,1.0,82,62.0,20.0,3.1,241.8,37.1,80.3,0.462,6.2,17.3,0.361,30.9,63.1,0.489,18.2,24.5,0.743,11.8,32.4,44.2,22.3,7.2,5.7,14.2,20.0,98.6,26.4,61,21,7.32,-0.79,6.53,108.3,100.3,90.4,0.305,0.215,0.541,0.501,13.5,29.4,0.227,0.501,13.5,76.2,0.227,United Center,893462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2011,30,Washington Wizards,0.0,0.0,82,23.0,59.0,0.3898305084745763,243.0,37.2,84.0,0.443,4.8,14.4,0.332,32.4,69.6,0.465,18.2,24.4,0.745,12.4,29.0,41.3,19.4,8.1,6.1,15.3,22.6,97.3,24.9,22,60,-7.4,0.11,-7.3,102.4,110.2,93.8,0.29,0.172,0.513,0.471,13.9,28.0,0.21600000000000005,0.471,13.9,70.5,0.21600000000000005,Verizon Center,688466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
2011,9,Detroit Pistons,0.0,0.0,82,30.0,52.0,0.5769230769230769,242.4,37.3,81.1,0.46,5.8,15.3,0.376,31.5,65.7,0.479,16.7,22.6,0.737,11.4,27.3,38.6,21.1,7.3,4.0,13.0,19.9,97.0,27.2,31,51,-3.6,-0.18,-3.78,107.7,111.7,89.2,0.279,0.189,0.5329999999999999,0.495,12.5,27.4,0.206,0.495,12.5,72.1,0.206,The Palace of Auburn Hills,683080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0
2011,2,Boston Celtics,0.0,0.0,82,56.0,26.0,2.1538461538461537,241.2,36.9,75.8,0.486,5.0,13.6,0.365,31.9,62.2,0.513,17.8,23.1,0.77,7.8,31.0,38.8,23.4,8.2,4.2,14.6,20.5,96.5,29.5,57,25,5.37,-0.54,4.83,106.2,100.3,90.4,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.519,14.5,74.7,0.235,TD Garden,763584,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2011,25,Portland Trail Blazers,1.0,0.0,82,48.0,34.0,1.4117647058823528,241.5,36.0,80.5,0.447,6.3,18.3,0.345,29.7,62.1,0.477,18.0,22.4,0.804,12.1,27.2,39.3,21.2,8.0,4.4,13.0,19.3,96.3,26.7,46,36,1.52,0.32,1.85,108.8,107.1,87.9,0.278,0.228,0.5329999999999999,0.486,12.6,29.5,0.224,0.486,12.6,72.0,0.224,Rose Garden Arena,840924,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2011,6,Cleveland Cavaliers,0.0,0.0,82,19.0,63.0,0.3015873015873016,240.9,35.2,81.1,0.434,6.2,18.2,0.342,29.0,62.9,0.461,18.9,25.3,0.745,10.4,29.9,40.3,21.0,6.6,4.2,14.2,20.1,95.5,26.6,18,64,-9.01,0.14,-8.88,102.2,111.8,93.0,0.312,0.224,0.518,0.472,13.4,24.2,0.233,0.472,13.4,73.3,0.233,Quicken Loans Arena,824595,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
2011,1,Atlanta Hawks,0.0,0.0,82,44.0,38.0,1.1578947368421053,240.6,36.2,78.4,0.462,6.1,17.4,0.35200000000000004,30.1,61.0,0.494,16.4,21.1,0.779,9.3,30.0,39.3,22.0,6.1,4.2,13.6,19.0,95.0,27.4,39,43,-0.82,-0.28,-1.1,106.1,107.0,89.3,0.269,0.222,0.542,0.501,13.5,23.4,0.209,0.501,13.5,74.6,0.209,Philips Arena,641596,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2011,19,New Orleans Hornets,1.0,0.0,82,46.0,36.0,1.2777777777777777,241.8,35.9,78.2,0.459,5.4,15.0,0.36,30.5,63.2,0.482,17.7,23.1,0.765,10.0,30.1,40.1,20.6,7.6,4.4,13.0,21.0,94.9,26.3,44,38,0.89,0.39,1.28,106.2,105.2,88.7,0.29600000000000004,0.192,0.537,0.493,12.8,25.1,0.226,0.493,12.8,76.2,0.226,New Orleans Arena,603088,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
2011,3,New Jersey Nets,0.0,0.0,82,24.0,58.0,0.4137931034482759,244.0,35.6,81.0,0.44,5.6,16.3,0.343,30.0,64.6,0.464,17.4,22.9,0.759,11.1,29.8,40.8,21.0,5.6,4.7,14.0,22.0,94.2,24.8,24,58,-6.24,-0.04,-6.28,103.1,109.9,89.9,0.28300000000000003,0.201,0.517,0.474,13.4,26.1,0.215,0.474,13.4,74.2,0.215,Prudential Center,581378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0
